,Car Name,Trim Msrp,Engine Fuel Type,Engine Size,Engine Horsepower Hp,Engine Torque Ft Lbs,Engine Drive Type,Engine Transmission,Body Type,Body Doors,Body Seats,Mileage Fuel Tank Capacity,Mileage Combined Mpg,Mileage Epa City Mpg,Mileage Epa Highway Mpg,Mileage Range City,Mileage Range Highway
917,Mercedes-Benz Metris Worker Passenger,31350,Unleaded,2.0,208.0,258.0,rear wheel drive,automatic,Minivan,5,7,70.02250000000001,25.2,22.8,27.599999999999998,351.5,425.5
918,Mercedes-Benz S-Class AMG S 63,151600,Unleaded,4.0,603.0,664.0,all wheel drive,automatic,Saloon,4,5,79.8635,24.0,20.4,31.2,358.7,548.6
919,Mercedes-Benz S-Class AMG S 63,171400,Unleaded,4.0,603.0,664.0,all wheel drive,automatic,Coupe,2,4,79.8635,24.0,20.4,32.4,358.7,569.7
920,Mercedes-Benz S-Class AMG S 63,183500,Unleaded,4.0,603.0,664.0,all wheel drive,automatic,Convertible,2,4,79.8635,21.599999999999998,18.0,28.799999999999997,316.5,506.4
921,Mercedes-Benz S-Class AMG S 65,235600,Unleaded,6.0,621.0,738.0,rear wheel drive,automatic,Saloon,4,5,91.97550000000001,19.2,15.6,26.4,315.9,534.6
922,Mercedes-Benz S-Class S 450,94250,Unleaded,3.0,362.0,369.0,rear wheel drive,automatic,Saloon,4,5,79.8635,26.4,22.8,33.6,400.9,590.8
923,Mercedes-Benz S-Class S 450 4MATIC,97250,Unleaded,3.0,362.0,369.0,all wheel drive,automatic,Saloon,4,5,79.8635,26.4,21.599999999999998,33.6,379.8,590.8
924,Mercedes-Benz S-Class S 560,138600,Unleaded,4.0,463.0,516.0,rear wheel drive,automatic,Convertible,2,4,79.8635,24.0,20.4,31.2,358.7,548.6
925,Mercedes-Benz S-Class S 560,104450,Unleaded,4.0,463.0,516.0,rear wheel drive,automatic,Saloon,4,5,79.8635,25.2,20.4,32.4,358.7,569.7
926,Mercedes-Benz S-Class S 560 4MATIC,107450,Unleaded,4.0,463.0,516.0,all wheel drive,automatic,Saloon,4,5,79.8635,25.2,20.4,32.4,358.7,569.7
927,Mercedes-Benz S-Class S 560 4MATIC,130150,Unleaded,4.0,463.0,516.0,all wheel drive,automatic,Coupe,2,4,79.8635,24.0,20.4,31.2,358.7,548.6
928,Mercedes-Benz S-Class S 560e,109750,Unleaded,3.0,469.0,516.0,rear wheel drive,automatic,Saloon,4,5,79.8635,27.599999999999998,25.2,31.2,443.1,548.6
929,Mercedes-Benz SL-Class SL 450,91000,Unleaded,3.0,362.0,369.0,rear wheel drive,automatic,Convertible,2,2,74.94300000000001,26.4,24.0,33.6,396.0,554.4
930,Mercedes-Benz SL-Class SL 550,114700,Unleaded,4.7,449.0,516.0,rear wheel drive,automatic,Convertible,2,2,74.94300000000001,24.0,20.4,30.0,336.6,495.0
931,Mercedes-Benz SLC-Class AMG SLC 43,64650,Unleaded,3.0,385.0,384.0,rear wheel drive,automatic,Convertible,2,2,60.18150000000001,27.599999999999998,24.0,34.8,318.0,461.1
932,Mercedes-Benz SLC-Class SLC 300,49950,Unleaded,2.0,241.0,273.0,rear wheel drive,automatic,Convertible,2,2,60.18150000000001,32.4,27.599999999999998,38.4,365.7,508.8
933,MINI Clubman Cooper S,30900,Unleaded,2.0,189.0,207.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,34.8,31.2,40.8,343.2,448.8
934,MINI Clubman Cooper S ALL4,32900,Unleaded,2.0,189.0,207.0,all wheel drive,automatic,Hatchback,5,5,49.961999999999996,31.2,27.599999999999998,38.4,303.6,422.4
935,MINI Clubman John Cooper Works ALL4,39400,Unleaded,2.0,301.0,331.0,all wheel drive,automatic,Hatchback,5,5,49.961999999999996,31.2,27.599999999999998,37.199999999999996,303.6,409.2
936,MINI Convertible Cooper,28400,Unleaded,1.5,134.0,162.0,front wheel drive,automatic,Convertible,2,4,43.906,37.199999999999996,33.6,43.199999999999996,324.8,417.6
937,MINI Convertible Cooper S,32400,Unleaded,2.0,189.0,207.0,front wheel drive,automatic,Convertible,2,4,43.906,34.8,31.2,40.8,301.6,394.4
938,MINI Convertible John Cooper Works,38400,Unleaded,2.0,228.0,236.0,front wheel drive,automatic,Convertible,2,4,43.906,33.6,30.0,39.6,290.0,382.8
939,MINI Countryman Cooper,28400,Unleaded,1.5,134.0,162.0,front wheel drive,automatic,Estate,5,5,60.938500000000005,34.8,31.2,39.6,418.6,531.3
940,MINI Countryman Cooper ALL4,30400,Unleaded,1.5,134.0,162.0,all wheel drive,automatic,Estate,5,5,60.938500000000005,32.4,28.799999999999997,39.6,386.4,531.3
941,MINI Countryman Cooper S,31900,Unleaded,2.0,189.0,207.0,front wheel drive,automatic,Estate,5,5,60.938500000000005,33.6,28.799999999999997,39.6,386.4,531.3
942,MINI Countryman Cooper S ALL4,33900,Unleaded,2.0,189.0,207.0,all wheel drive,automatic,Estate,5,5,60.938500000000005,31.2,27.599999999999998,37.199999999999996,370.3,499.1
943,MINI Countryman Cooper S E ALL4,37900,Unleaded,1.5,221.0,284.0,all wheel drive,automatic,Estate,5,5,35.9575,34.8,34.8,36.0,275.5,285.0
944,MINI Countryman John Cooper Works ALL4,41400,Unleaded,2.0,301.0,331.0,all wheel drive,automatic,Estate,5,5,60.938500000000005,31.2,27.599999999999998,36.0,370.3,483.0
945,MINI Hardtop 2 Door Cooper,23400,Unleaded,1.5,134.0,162.0,front wheel drive,automatic,Hatchback,3,4,43.906,37.199999999999996,33.6,43.199999999999996,324.8,417.6
946,MINI Hardtop 2 Door Cooper S,27400,Unleaded,2.0,189.0,207.0,front wheel drive,automatic,Hatchback,3,4,43.906,36.0,31.2,42.0,301.6,406.0
947,MINI Hardtop 2 Door John Cooper Works,33400,Unleaded,2.0,228.0,236.0,front wheel drive,automatic,Hatchback,3,4,43.906,34.8,31.2,40.8,301.6,394.4
948,MINI Hardtop 4 Door Cooper,24400,Unleaded,1.5,134.0,162.0,front wheel drive,automatic,Hatchback,5,5,43.906,37.199999999999996,33.6,43.199999999999996,324.8,417.6
949,MINI Hardtop 4 Door Cooper S,28400,Unleaded,2.0,189.0,207.0,front wheel drive,automatic,Hatchback,5,5,43.906,36.0,31.2,42.0,301.6,406.0
950,Nissan 370Z Base,30090,Unleaded,3.7,332.0,270.0,rear wheel drive,manual,Coupe,2,2,71.915,24.0,20.4,31.2,323.0,494.0
951,Nissan 370Z Base,31490,Unleaded,3.7,332.0,270.0,rear wheel drive,automatic,Coupe,2,2,71.915,26.4,22.8,31.2,361.0,494.0
952,Nissan 370Z NISMO,47190,Unleaded,3.7,350.0,276.0,rear wheel drive,automatic,Coupe,2,2,71.915,26.4,22.8,31.2,361.0,494.0
953,Nissan 370Z NISMO,45790,Unleaded,3.7,350.0,276.0,rear wheel drive,manual,Coupe,2,2,71.915,24.0,20.4,31.2,323.0,494.0
954,Nissan 370Z Sport,33820,Unleaded,3.7,332.0,270.0,rear wheel drive,manual,Coupe,2,2,71.915,24.0,20.4,31.2,323.0,494.0
955,Nissan 370Z Sport,35070,Unleaded,3.7,332.0,270.0,rear wheel drive,automatic,Coupe,2,2,71.915,24.0,20.4,31.2,323.0,494.0
956,Nissan 370Z Sport Touring,39490,Unleaded,3.7,332.0,270.0,rear wheel drive,automatic,Coupe,2,2,71.915,26.4,22.8,31.2,361.0,494.0
957,Nissan GT-R NISMO,210740,Unleaded,3.8,600.0,481.0,all wheel drive,automatic,Coupe,2,4,73.8075,21.599999999999998,19.2,26.4,312.0,429.0
958,Nissan GT-R Premium,113540,Unleaded,3.8,565.0,467.0,all wheel drive,automatic,Coupe,2,4,73.8075,21.599999999999998,19.2,26.4,312.0,429.0
959,Nissan GT-R Track Edition,145540,Unleaded,3.8,600.0,481.0,all wheel drive,automatic,Coupe,2,4,73.8075,21.599999999999998,19.2,26.4,312.0,429.0
960,Nissan Pathfinder Platinum,44910,Unleaded,3.5,284.0,259.0,four wheel drive,automatic,SUV,5,7,73.8075,25.2,22.8,31.2,370.5,507.0
961,Nissan Pathfinder Platinum,43220,Unleaded,3.5,284.0,259.0,front wheel drive,automatic,SUV,5,7,73.8075,27.599999999999998,24.0,32.4,390.0,526.5
962,Nissan Pathfinder S,31980,Unleaded,3.5,284.0,259.0,front wheel drive,automatic,SUV,5,7,73.8075,27.599999999999998,24.0,32.4,390.0,526.5
963,Nissan Pathfinder S,33670,Unleaded,3.5,284.0,259.0,four wheel drive,automatic,SUV,5,7,73.8075,26.4,22.8,31.2,370.5,507.0
964,Nissan Pathfinder SL,40080,Unleaded,3.5,284.0,259.0,four wheel drive,automatic,SUV,5,7,73.8075,26.4,22.8,31.2,370.5,507.0
965,Nissan Pathfinder SL,38390,Unleaded,3.5,284.0,259.0,front wheel drive,automatic,SUV,5,7,73.8075,27.599999999999998,24.0,32.4,390.0,526.5
966,Nissan Pathfinder SV,34770,Unleaded,3.5,284.0,259.0,front wheel drive,automatic,SUV,5,7,73.8075,27.599999999999998,24.0,32.4,390.0,526.5
967,Nissan Pathfinder SV,36460,Unleaded,3.5,284.0,259.0,four wheel drive,automatic,SUV,5,7,73.8075,26.4,22.8,31.2,370.5,507.0
968,Polestar 1 Base,155000,Unleaded,2.0,619.0,738.0,all wheel drive,automatic,Coupe,2,4,60.18150000000001,31.2,26.4,37.199999999999996,349.8,492.9
969,Porsche 718 Boxster Base,61600,Unleaded,2.0,300.0,280.0,rear wheel drive,manual,Convertible,2,2,53.747,26.4,24.0,31.2,284.0,369.2
970,Porsche 718 Boxster S,73350,Unleaded,2.5,350.0,309.0,rear wheel drive,manual,Convertible,2,2,63.966499999999996,25.2,22.8,28.799999999999997,321.1,405.6
971,Porsche 718 Boxster Spyder,96300,Unleaded,4.0,414.0,309.0,rear wheel drive,manual,Convertible,2,2,63.966499999999996,22.8,19.2,27.599999999999998,270.4,388.7
972,Porsche 718 Boxster T,69850,Unleaded,2.0,300.0,280.0,rear wheel drive,manual,Convertible,2,2,53.747,26.4,24.0,31.2,284.0,369.2
973,Porsche 718 Cayman Base,57500,Unleaded,2.0,300.0,280.0,rear wheel drive,manual,Coupe,2,2,53.747,26.4,24.0,31.2,284.0,369.2
974,Porsche 718 Cayman GT4,99200,Unleaded,4.0,414.0,309.0,rear wheel drive,manual,Coupe,2,2,63.966499999999996,22.8,19.2,27.599999999999998,270.4,388.7
975,Porsche 718 Cayman S,69900,Unleaded,2.5,350.0,309.0,rear wheel drive,manual,Coupe,2,2,63.966499999999996,25.2,22.8,28.799999999999997,321.1,405.6
976,Porsche 718 Cayman T,66400,Unleaded,2.0,300.0,280.0,rear wheel drive,manual,Coupe,2,2,53.747,26.4,24.0,31.2,284.0,369.2
977,Porsche 911 Carrera,97400,Unleaded,3.0,379.0,331.0,rear wheel drive,automatic,Coupe,2,4,63.966499999999996,24.0,21.599999999999998,28.799999999999997,304.2,405.6
978,Porsche 911 Carrera,110200,Unleaded,3.0,379.0,331.0,rear wheel drive,automatic,Convertible,2,4,63.966499999999996,24.0,21.599999999999998,28.799999999999997,304.2,405.6
979,Porsche 911 Carrera 4,104700,Unleaded,3.0,379.0,331.0,all wheel drive,automatic,Coupe,2,4,66.61600000000001,24.0,21.599999999999998,28.799999999999997,316.8,422.4
980,Porsche 911 Carrera 4,117500,Unleaded,3.0,379.0,331.0,all wheel drive,automatic,Convertible,2,4,66.61600000000001,24.0,21.599999999999998,28.799999999999997,316.8,422.4
981,Porsche 911 Carrera 4S,133400,Unleaded,3.0,443.0,390.0,all wheel drive,automatic,Convertible,2,4,66.61600000000001,24.0,21.599999999999998,27.599999999999998,316.8,404.8
982,Porsche 911 Carrera 4S,120600,Unleaded,3.0,443.0,390.0,all wheel drive,automatic,Coupe,2,4,66.61600000000001,24.0,21.599999999999998,27.599999999999998,316.8,404.8
983,Porsche 911 Carrera S,113300,Unleaded,3.0,443.0,390.0,rear wheel drive,automatic,Coupe,2,4,63.966499999999996,24.0,21.599999999999998,28.799999999999997,304.2,405.6
984,Porsche 911 Carrera S,126100,Unleaded,3.0,443.0,390.0,rear wheel drive,automatic,Convertible,2,4,63.966499999999996,24.0,21.599999999999998,27.599999999999998,304.2,388.7
985,Porsche Cayenne Base,66800,Unleaded,3.0,335.0,332.0,all wheel drive,automatic,SUV,5,5,89.7045,24.0,22.8,27.599999999999998,450.3,545.1
986,Porsche Cayenne E-Hybrid,81100,Unleaded,3.0,455.0,516.0,all wheel drive,automatic,SUV,5,5,74.94300000000001,25.2,24.0,26.4,396.0,435.6
987,Porsche Cayenne S,84300,Unleaded,2.9,434.0,406.0,all wheel drive,automatic,SUV,5,5,89.7045,24.0,21.599999999999998,26.4,426.6,521.4
988,Porsche Cayenne Turbo,126500,Unleaded,4.0,541.0,568.0,all wheel drive,automatic,SUV,5,5,89.7045,20.4,18.0,22.8,355.5,450.3
989,Porsche Cayenne Turbo S E-Hybrid,161900,Unleaded,4.0,670.0,663.0,all wheel drive,automatic,SUV,5,5,74.94300000000001,21.599999999999998,19.2,24.0,316.8,396.0
990,Porsche Cayenne Coupe Base,75300,Unleaded,3.0,335.0,332.0,all wheel drive,automatic,SUV,5,4,89.7045,24.0,22.8,27.599999999999998,450.3,545.1
991,Porsche Cayenne Coupe E-Hybrid,86400,Unleaded,3.0,455.0,516.0,all wheel drive,automatic,SUV,5,4,74.94300000000001,25.2,24.0,26.4,396.0,435.6
992,Porsche Cayenne Coupe S,88600,Unleaded,2.9,434.0,406.0,all wheel drive,automatic,SUV,5,4,89.7045,24.0,21.599999999999998,26.4,426.6,521.4
993,Porsche Cayenne Coupe Turbo,130100,Unleaded,4.0,541.0,568.0,all wheel drive,automatic,SUV,5,4,89.7045,20.4,18.0,22.8,355.5,450.3
994,Porsche Cayenne Coupe Turbo S E-Hybrid,164400,Unleaded,4.0,670.0,663.0,all wheel drive,automatic,SUV,5,4,74.94300000000001,21.599999999999998,19.2,24.0,316.8,396.0
995,Porsche Macan Base,50900,Unleaded,2.0,248.0,273.0,all wheel drive,automatic,SUV,5,5,74.94300000000001,25.2,22.8,27.599999999999998,376.2,455.4
996,Porsche Macan GTS,71300,Unleaded,2.9,375.0,383.0,all wheel drive,automatic,SUV,5,5,74.94300000000001,22.8,20.4,26.4,336.6,435.6
997,Porsche Macan S,59400,Unleaded,3.0,348.0,354.0,all wheel drive,automatic,SUV,5,5,74.94300000000001,24.0,21.599999999999998,27.599999999999998,356.4,455.4
998,Porsche Macan Turbo,83600,Unleaded,2.9,434.0,406.0,all wheel drive,automatic,SUV,5,5,74.94300000000001,22.8,20.4,26.4,336.6,435.6
999,Porsche Panamera 10 Years Edition,103300,Unleaded,3.0,330.0,330.0,rear wheel drive,automatic,Saloon,4,4,89.7045,26.4,22.8,32.4,450.3,639.9
1000,Porsche Panamera 4,91800,Unleaded,3.0,330.0,330.0,all wheel drive,automatic,Saloon,4,4,89.7045,26.4,22.8,31.2,450.3,616.2
1001,Porsche Panamera 4 10 Years Edition,107500,Unleaded,3.0,330.0,330.0,all wheel drive,automatic,Saloon,4,4,89.7045,26.4,22.8,31.2,450.3,616.2
1002,Porsche Panamera 4 E-Hybrid,103800,Unleaded,2.9,457.0,516.0,all wheel drive,automatic,Saloon,4,4,79.8635,27.599999999999998,25.2,28.799999999999997,443.1,506.4
1003,Porsche Panamera 4 E-Hybrid 10 Years Edition,116900,Unleaded,2.9,457.0,516.0,all wheel drive,automatic,Saloon,4,4,79.8635,27.599999999999998,25.2,28.799999999999997,443.1,506.4
1004,Porsche Panamera 4 E-Hybrid Executive,108300,Unleaded,2.9,457.0,516.0,all wheel drive,automatic,Saloon,4,4,79.8635,27.599999999999998,25.2,28.799999999999997,443.1,506.4
1005,Porsche Panamera 4 E-Hybrid Sport Turismo,107800,Unleaded,2.9,457.0,516.0,all wheel drive,automatic,Estate,5,5,79.8635,27.599999999999998,25.2,28.799999999999997,443.1,506.4
1006,Porsche Panamera 4 Executive,98500,Unleaded,3.0,330.0,330.0,all wheel drive,automatic,Saloon,4,4,89.7045,26.4,22.8,31.2,450.3,616.2
1007,Porsche Panamera 4 Sport Turismo,98000,Unleaded,3.0,330.0,330.0,all wheel drive,automatic,Estate,5,5,89.7045,26.4,22.8,31.2,450.3,616.2
1008,Porsche Panamera 4S,105000,Unleaded,2.9,440.0,405.0,all wheel drive,automatic,Saloon,4,4,89.7045,25.2,21.599999999999998,31.2,426.6,616.2
1009,Porsche Panamera 4S Executive,116300,Unleaded,2.9,440.0,405.0,all wheel drive,automatic,Saloon,4,4,89.7045,25.2,21.599999999999998,31.2,426.6,616.2
1010,Porsche Panamera 4S Sport Turismo,111200,Unleaded,2.9,440.0,405.0,all wheel drive,automatic,Estate,5,5,89.7045,24.0,21.599999999999998,28.799999999999997,426.6,568.8
1011,Porsche Panamera Base,87200,Unleaded,3.0,330.0,330.0,rear wheel drive,automatic,Saloon,4,4,89.7045,26.4,22.8,32.4,450.3,639.9
1012,Porsche Panamera GTS,129300,Unleaded,4.0,453.0,457.0,all wheel drive,automatic,Saloon,4,4,89.7045,22.8,19.2,27.599999999999998,379.2,545.1
1013,Porsche Panamera GTS Sport Turismo,135500,Unleaded,4.0,453.0,457.0,all wheel drive,automatic,Estate,5,5,89.7045,21.599999999999998,18.0,26.4,355.5,521.4
1014,Porsche Panamera Turbo,153000,Unleaded,4.0,550.0,567.0,all wheel drive,automatic,Saloon,4,4,89.7045,25.2,21.599999999999998,30.0,426.6,592.5
1015,Porsche Panamera Turbo Executive,163400,Unleaded,4.0,550.0,567.0,all wheel drive,automatic,Saloon,4,4,89.7045,25.2,21.599999999999998,30.0,426.6,592.5
1016,Porsche Panamera Turbo S E-Hybrid,187700,Unleaded,4.0,677.0,626.0,all wheel drive,automatic,Saloon,4,4,79.8635,24.0,22.8,26.4,400.9,464.2
1017,Porsche Panamera Turbo S E-Hybrid Executive,198100,Unleaded,4.0,677.0,626.0,all wheel drive,automatic,Saloon,4,4,79.8635,24.0,22.8,26.4,400.9,464.2
1018,Porsche Panamera Turbo S E-Hybrid Sport Turismo,191700,Unleaded,4.0,677.0,626.0,all wheel drive,automatic,Estate,5,5,79.8635,24.0,22.8,26.4,400.9,464.2
1019,Porsche Panamera Turbo Sport Turismo,157000,Unleaded,4.0,550.0,567.0,all wheel drive,automatic,Estate,5,5,89.7045,24.0,21.599999999999998,27.599999999999998,426.6,545.1
1020,Rolls-Royce Ghost Base,315000,Unleaded,6.6,563.0,605.0,rear wheel drive,automatic,Saloon,4,5,82.513,16.8,14.399999999999999,21.599999999999998,261.6,392.4
1021,Rolls-Royce Ghost Black Badge,352500,Unleaded,6.6,603.0,620.0,rear wheel drive,automatic,Saloon,4,5,82.513,16.8,14.399999999999999,21.599999999999998,261.6,392.4
1022,Rolls-Royce Ghost EWB,349000,Unleaded,6.6,563.0,605.0,rear wheel drive,automatic,Saloon,4,5,82.513,16.8,14.399999999999999,21.599999999999998,261.6,392.4
1023,Rolls-Royce Phantom Base,455000,Unleaded,6.7,563.0,664.0,rear wheel drive,automatic,Saloon,4,5,90.08300000000001,16.8,14.399999999999999,22.8,285.6,452.2
1024,Rolls-Royce Phantom EWB,535000,Unleaded,6.7,563.0,664.0,rear wheel drive,automatic,Saloon,4,5,90.08300000000001,16.8,14.399999999999999,22.8,285.6,452.2
1025,Toyota 86 Base,27060,Unleaded,2.0,205.0,156.0,rear wheel drive,manual,Coupe,2,4,49.961999999999996,28.799999999999997,25.2,33.6,277.2,369.6
1026,Toyota 86 Base,27780,Unleaded,2.0,200.0,151.0,rear wheel drive,automatic,Coupe,2,4,49.961999999999996,32.4,28.799999999999997,38.4,316.8,422.4
1027,Toyota 86 GT,29910,Unleaded,2.0,200.0,151.0,rear wheel drive,automatic,Coupe,2,4,49.961999999999996,32.4,28.799999999999997,38.4,316.8,422.4
1028,Toyota 86 GT,30190,Unleaded,2.0,205.0,156.0,rear wheel drive,manual,Coupe,2,4,49.961999999999996,28.799999999999997,25.2,33.6,277.2,369.6
1029,Toyota 86 Hakone Edition,29870,Unleaded,2.0,205.0,156.0,rear wheel drive,manual,Coupe,2,4,49.961999999999996,28.799999999999997,25.2,33.6,277.2,369.6
1030,Toyota 86 Hakone Edition,30590,Unleaded,2.0,200.0,151.0,rear wheel drive,automatic,Coupe,2,4,49.961999999999996,32.4,28.799999999999997,38.4,316.8,422.4
1031,Toyota C-HR LE,21295,Unleaded,2.0,144.0,139.0,front wheel drive,automatic,SUV,5,5,49.961999999999996,34.8,32.4,37.199999999999996,356.4,409.2
1032,Toyota C-HR Limited,26350,Unleaded,2.0,144.0,139.0,front wheel drive,automatic,SUV,5,5,49.961999999999996,34.8,32.4,37.199999999999996,356.4,409.2
1033,Toyota C-HR XLE,23330,Unleaded,2.0,144.0,139.0,front wheel drive,automatic,SUV,5,5,49.961999999999996,34.8,32.4,37.199999999999996,356.4,409.2
1034,Toyota Corolla L,19600,Unleaded,1.8,139.0,126.0,front wheel drive,automatic,Saloon,4,5,49.961999999999996,39.6,36.0,45.6,396.0,501.6
1035,Toyota Corolla LE,20050,Unleaded,1.8,139.0,126.0,front wheel drive,automatic,Saloon,4,5,49.961999999999996,39.6,36.0,45.6,396.0,501.6
1036,Toyota Corolla SE,22050,Unleaded,2.0,169.0,151.0,front wheel drive,automatic,Saloon,4,5,49.961999999999996,40.8,37.199999999999996,48.0,409.2,528.0
1037,Toyota Corolla SE,22750,Unleaded,2.0,169.0,151.0,front wheel drive,manual,Saloon,4,5,49.961999999999996,38.4,34.8,43.199999999999996,382.8,475.2
1038,Toyota Corolla SE Nightshade,22750,Unleaded,2.0,169.0,151.0,front wheel drive,automatic,Saloon,4,5,49.961999999999996,40.8,37.199999999999996,48.0,409.2,528.0
1039,Toyota Corolla XLE,24050,Unleaded,1.8,139.0,126.0,front wheel drive,automatic,Saloon,4,5,49.961999999999996,38.4,34.8,44.4,382.8,488.4
1040,Toyota Corolla XSE,25550,Unleaded,2.0,169.0,151.0,front wheel drive,automatic,Saloon,4,5,49.961999999999996,40.8,37.199999999999996,45.6,409.2,501.6
1041,Toyota Corolla Hatchback Nightshade Edition,22290,Unleaded,2.0,168.0,151.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,42.0,38.4,49.199999999999996,422.4,541.2
1042,Toyota Corolla Hatchback SE,20290,Unleaded,2.0,168.0,151.0,front wheel drive,manual,Hatchback,5,5,49.961999999999996,37.199999999999996,33.6,44.4,369.6,488.4
1043,Toyota Corolla Hatchback SE,21390,Unleaded,2.0,168.0,151.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,42.0,38.4,49.199999999999996,422.4,541.2
1044,Toyota Corolla Hatchback XSE,24340,Unleaded,2.0,168.0,151.0,front wheel drive,automatic,Hatchback,5,5,49.961999999999996,39.6,36.0,45.6,396.0,501.6
1045,Toyota Corolla Hatchback XSE,23240,Unleaded,2.0,168.0,151.0,front wheel drive,manual,Hatchback,5,5,49.961999999999996,37.199999999999996,33.6,44.4,369.6,488.4
1046,Toyota Corolla Hybrid LE,23100,Unleaded,1.8,121.0,105.0,front wheel drive,automatic,Saloon,4,5,43.149,62.4,63.599999999999994,62.4,604.2,592.8
1047,Toyota GR Supra 3,49990,Unleaded,3.0,335.0,365.0,rear wheel drive,automatic,Coupe,2,2,51.8545,31.2,28.799999999999997,37.199999999999996,328.8,424.7
1048,Toyota GR Supra 3.0 Premium,53990,Unleaded,3.0,335.0,365.0,rear wheel drive,automatic,Coupe,2,2,51.8545,31.2,28.799999999999997,37.199999999999996,328.8,424.7
1049,Toyota GR Supra Launch Edition,55250,Unleaded,3.0,335.0,365.0,rear wheel drive,automatic,Coupe,2,2,51.8545,31.2,28.799999999999997,37.199999999999996,328.8,424.7
1050,Toyota Highlander L,36200,Unleaded,3.5,295.0,263.0,all wheel drive,automatic,SUV,5,8,67.7515,27.599999999999998,24.0,32.4,358.0,483.3
1051,Toyota Highlander L,34600,Unleaded,3.5,295.0,263.0,front wheel drive,automatic,SUV,5,8,67.7515,28.799999999999997,25.2,34.8,375.9,519.1
1052,Toyota Highlander LE,38400,Unleaded,3.5,295.0,263.0,all wheel drive,automatic,SUV,5,8,67.7515,27.599999999999998,24.0,32.4,358.0,483.3
1053,Toyota Highlander LE,36800,Unleaded,3.5,295.0,263.0,front wheel drive,automatic,SUV,5,8,67.7515,28.799999999999997,25.2,34.8,375.9,519.1
1054,Toyota Highlander Limited,45600,Unleaded,3.5,295.0,263.0,all wheel drive,automatic,SUV,5,7,67.7515,27.599999999999998,24.0,32.4,358.0,483.3
1055,Toyota Highlander Limited,43650,Unleaded,3.5,295.0,263.0,front wheel drive,automatic,SUV,5,7,67.7515,28.799999999999997,25.2,34.8,375.9,519.1
1056,Toyota Highlander Platinum,48800,Unleaded,3.5,295.0,263.0,all wheel drive,automatic,SUV,5,7,67.7515,27.599999999999998,24.0,32.4,358.0,483.3
1057,Toyota Highlander Platinum,46850,Unleaded,3.5,295.0,263.0,front wheel drive,automatic,SUV,5,7,67.7515,28.799999999999997,25.2,34.8,375.9,519.1
1058,Toyota Highlander XLE,41200,Unleaded,3.5,295.0,263.0,all wheel drive,automatic,SUV,5,7,67.7515,27.599999999999998,24.0,32.4,358.0,483.3
1059,Toyota Highlander XLE,39600,Unleaded,3.5,295.0,263.0,front wheel drive,automatic,SUV,5,7,67.7515,28.799999999999997,25.2,34.8,375.9,519.1
1060,Toyota Land Cruiser Base,85415,Unleaded,5.7,381.0,401.0,four wheel drive,automatic,SUV,5,8,93.111,16.8,15.6,20.4,319.8,418.2
1061,Toyota Land Cruiser Heritage Edition,87745,Unleaded,5.7,381.0,401.0,four wheel drive,automatic,SUV,5,5,93.111,16.8,15.6,20.4,319.8,418.2
1062,Toyota RAV4 Adventure,33055,Unleaded,2.5,203.0,184.0,all wheel drive,automatic,SUV,5,5,54.8825,33.6,30.0,39.6,362.5,478.5
1063,Toyota RAV4 Base,25950,Unleaded,2.5,203.0,184.0,front wheel drive,automatic,SUV,5,5,54.8825,36.0,32.4,42.0,391.5,507.5
1064,Toyota RAV4 LE,27350,Unleaded,2.5,203.0,184.0,all wheel drive,automatic,SUV,5,5,54.8825,36.0,32.4,40.8,391.5,493.0
1065,Toyota RAV4 Limited,35880,Unleaded,2.5,203.0,184.0,all wheel drive,automatic,SUV,5,5,54.8825,33.6,30.0,39.6,362.5,478.5
